ip,timestamp,label,action,risk_score
80.145.227.60,2026-08-12T12:32:48.188188+00:00,malware,allowed,45.0
198.131.71.56,2026-08-12T12:32:56.628189+00:00,port_scan,allowed,99.0
89.103.97.77,2026-08-12T12:33:06.169353+00:00,port_scan,allowed,99.0
198.214.196.203,2026-08-12T12:33:16.609429+00:00,ddos,allowed,93.5
146.199.215.226,2026-08-12T12:33:25.185297+00:00,port_scan,allowed,99.0
80.151.172.225,2026-08-12T12:33:35.587102+00:00,port_scan,allowed,99.0
198.224.155.129,2026-08-12T12:33:45.245602+00:00,port_scan,allowed,99.0
89.88.194.54,2026-08-12T12:33:53.996743+00:00,malware,allowed,61.0
91.192.247.123,2026-08-12T12:34:05.867769+00:00,port_scan,allowed,99.0
185.135.234.100,2026-08-12T12:34:17.165676+00:00,port_scan,allowed,99.0
80.54.6.96,2026-08-12T12:34:27.000616+00:00,malware,allowed,99.0
91.204.221.119,2026-08-12T12:34:37.272042+00:00,bruteforce,allowed,99.0
45.114.224.139,2026-08-12T12:34:48.876272+00:00,ddos,allowed,99.0
80.219.7.42,2026-08-12T12:35:00.235028+00:00,port_scan,allowed,99.0
194.173.9.50,2026-08-12T12:35:08.660295+00:00,malware,allowed,61.0
198.59.167.226,2026-08-12T12:35:17.634075+00:00,port_scan,allowed,99.0
89.81.141.70,2026-08-12T12:35:26.681951+00:00,sql_injection,rate_limited,99.0
222.216.202.98,2026-08-12T12:35:37.848198+00:00,malware,allowed,99.0
146.47.173.51,2026-08-12T12:35:49.408904+00:00,malware,allowed,99.0
103.233.62.98,2026-08-12T12:35:59.541571+00:00,bruteforce,monitored,73.0
194.113.174.134,2026-08-12T12:36:10.360175+00:00,port_scan,allowed,99.0
89.5.167.57,2026-08-12T12:36:21.856936+00:00,sql_injection,rate_limited,99.0
80.104.108.18,2026-08-12T12:36:32.563196+00:00,port_scan,allowed,99.0
146.226.134.223,2026-08-12T12:36:44.533955+00:00,sql_injection,rate_limited,99.0
80.23.11.24,2026-08-12T12:36:56.206138+00:00,port_scan,allowed,99.0
80.139.34.186,2026-08-12T12:37:08.262999+00:00,port_scan,monitored,83.0
222.213.17.12,2026-08-12T12:37:18.383625+00:00,port_scan,monitored,77.5
222.224.188.226,2026-08-12T12:37:27.921770+00:00,port_scan,allowed,99.0
194.76.184.128,2026-08-12T12:37:37.757938+00:00,sql_injection,rate_limited,90.8
80.181.151.119,2026-08-12T12:37:48.899244+00:00,port_scan,monitored,72.5
146.139.229.197,2026-08-12T12:37:59.692953+00:00,malware,allowed,99.0
103.246.238.41,2026-08-12T12:38:11.228705+00:00,port_scan,allowed,99.0
185.20.107.161,2026-08-12T12:38:23.148439+00:00,malware,allowed,99.0
80.237.25.101,2026-08-12T12:38:33.416043+00:00,malware,allowed,45.0
103.57.23.171,2026-08-12T12:38:43.650948+00:00,sql_injection,rate_limited,99.0
222.188.142.188,2026-08-12T12:38:55.315773+00:00,port_scan,allowed,99.0
45.198.124.70,2026-08-12T12:39:06.350055+00:00,ddos,allowed,99.0
194.42.243.168,2026-08-12T12:39:15.604349+00:00,sql_injection,rate_limited,99.0
146.138.88.154,2026-08-12T12:39:26.656248+00:00,sql_injection,rate_limited,99.0
185.38.76.157,2026-08-12T12:39:35.130736+00:00,malware,allowed,99.0
45.178.194.44,2026-08-12T12:39:44.900508+00:00,sql_injection,monitored,77.8
45.122.171.143,2026-08-12T12:39:54.246530+00:00,sql_injection,rate_limited,99.0
91.98.235.106,2026-08-12T12:40:02.485826+00:00,malware,allowed,99.0
91.62.44.160,2026-08-12T12:40:12.156052+00:00,sql_injection,rate_limited,99.0
45.63.158.176,2026-08-12T12:40:24.091277+00:00,ddos,allowed,93.5
198.119.92.101,2026-08-12T12:40:35.408257+00:00,bruteforce,allowed,99.0
222.243.206.40,2026-08-12T12:40:43.746645+00:00,port_scan,monitored,73.0
185.236.42.17,2026-08-12T12:40:54.493417+00:00,ddos,allowed,93.5
146.16.60.53,2026-08-12T12:41:02.702452+00:00,malware,allowed,99.0
103.24.77.227,2026-08-12T12:41:14.585360+00:00,ddos,allowed,99.0
89.190.202.44,2026-08-12T12:41:25.171874+00:00,sql_injection,rate_limited,99.0
45.187.46.227,2026-08-12T12:41:34.993004+00:00,sql_injection,monitored,78.0
91.131.167.30,2026-08-12T12:41:44.709847+00:00,sql_injection,rate_limited,99.0
194.204.195.81,2026-08-12T12:41:56.258963+00:00,malware,allowed,99.0
222.111.192.211,2026-08-12T12:42:05.335419+00:00,port_scan,allowed,99.0
146.80.46.118,2026-08-12T12:42:13.686262+00:00,malware,allowed,44.5
80.52.23.2,2026-08-12T12:42:25.805204+00:00,port_scan,allowed,99.0
146.243.50.99,2026-08-12T12:42:37.529287+00:00,malware,allowed,99.0
146.214.192.18,2026-08-12T12:42:47.383195+00:00,port_scan,allowed,99.0
146.158.81.177,2026-08-12T12:42:56.459401+00:00,bruteforce,allowed,99.0
222.198.31.107,2026-08-12T12:43:04.665859+00:00,sql_injection,rate_limited,99.0
103.222.203.250,2026-08-12T12:43:16.789812+00:00,ddos,allowed,99.0
198.34.241.106,2026-08-12T12:43:26.097608+00:00,sql_injection,monitored,76.5
194.245.194.249,2026-08-12T12:43:34.460298+00:00,sql_injection,allowed,98.8
89.205.100.206,2026-08-12T12:43:44.161222+00:00,port_scan,allowed,99.0
103.248.14.38,2026-08-12T12:43:52.988740+00:00,ddos,allowed,99.0
80.190.140.177,2026-08-12T12:44:04.934604+00:00,sql_injection,monitored,77.8
89.124.37.125,2026-08-12T12:44:13.786903+00:00,sql_injection,allowed,99.0
194.79.82.188,2026-08-12T12:44:24.307365+00:00,sql_injection,allowed,98.0
146.189.219.243,2026-08-12T12:44:35.183877+00:00,ddos,allowed,93.5
80.9.234.209,2026-08-12T12:44:43.502544+00:00,port_scan,monitored,80.8
45.66.128.211,2026-08-12T12:44:53.823339+00:00,malware,allowed,99.0
103.98.113.135,2026-08-12T12:45:04.683051+00:00,sql_injection,allowed,97.5
89.127.141.135,2026-08-12T12:45:14.270826+00:00,port_scan,allowed,99.0
198.201.40.61,2026-08-12T12:45:23.183975+00:00,sql_injection,rate_limited,99.0
45.150.204.128,2026-08-12T12:45:33.949196+00:00,sql_injection,allowed,98.8
194.116.26.78,2026-08-12T12:45:43.754473+00:00,port_scan,monitored,73.0
222.28.167.254,2026-08-12T12:45:54.641057+00:00,ddos,allowed,99.0
185.171.196.13,2026-08-12T12:46:06.043754+00:00,malware,allowed,99.0
89.219.105.162,2026-08-12T12:46:17.590106+00:00,port_scan,allowed,99.0
146.206.122.118,2026-08-12T12:46:28.641178+00:00,port_scan,monitored,80.8
91.205.208.47,2026-08-12T12:46:38.298759+00:00,port_scan,monitored,78.2
146.53.188.174,2026-08-12T12:46:50.301625+00:00,malware,allowed,99.0
198.168.94.253,2026-08-12T12:46:59.528531+00:00,sql_injection,allowed,98.0
198.164.219.14,2026-08-12T12:47:09.813654+00:00,ddos,allowed,93.5
194.217.199.220,2026-08-12T12:47:20.130280+00:00,port_scan,allowed,99.0
185.118.235.248,2026-08-12T12:47:30.835349+00:00,malware,allowed,99.0
222.114.207.225,2026-08-12T12:47:42.151057+00:00,port_scan,allowed,99.0
146.247.195.230,2026-08-12T12:47:50.752861+00:00,malware,allowed,60.0
89.164.118.69,2026-08-12T12:47:59.142790+00:00,malware,allowed,99.0
91.217.221.160,2026-08-12T12:48:11.235317+00:00,malware,allowed,99.0
198.119.32.39,2026-08-12T12:48:20.431547+00:00,ddos,allowed,99.0
185.35.24.12,2026-08-12T12:48:29.374198+00:00,sql_injection,rate_limited,99.0
185.164.83.157,2026-08-12T12:48:40.986546+00:00,port_scan,allowed,99.0
91.196.206.153,2026-08-12T12:48:49.608468+00:00,ddos,allowed,99.0
198.218.126.140,2026-08-12T12:49:00.183761+00:00,sql_injection,allowed,87.8
194.167.76.62,2026-08-12T12:49:11.558389+00:00,ddos,allowed,93.5
91.105.178.187,2026-08-12T12:49:22.657687+00:00,bruteforce,allowed,98.0
89.53.215.161,2026-08-12T12:49:34.375046+00:00,bruteforce,monitored,72.5
91.190.33.123,2026-08-12T12:49:45.610664+00:00,port_scan,allowed,99.0
80.89.148.40,2026-08-12T12:49:56.899500+00:00,bruteforce,allowed,98.8
185.168.249.37,2026-08-12T12:50:08.007821+00:00,sql_injection,rate_limited,99.0
146.249.110.177,2026-08-12T12:50:16.774445+00:00,ddos,allowed,99.0
91.105.250.168,2026-08-12T12:50:26.571711+00:00,malware,allowed,99.0
80.82.161.87,2026-08-12T12:50:35.795786+00:00,sql_injection,rate_limited,99.0
198.7.93.74,2026-08-12T12:50:45.840068+00:00,ddos,allowed,93.5
45.237.200.74,2026-08-12T12:50:55.974611+00:00,ddos,allowed,93.5
103.249.48.122,2026-08-12T12:51:06.615502+00:00,port_scan,allowed,99.0
91.27.127.72,2026-08-12T12:51:17.282294+00:00,port_scan,allowed,99.0
89.28.83.207,2026-08-12T12:51:26.520898+00:00,port_scan,allowed,99.0
45.245.204.153,2026-08-12T12:51:37.220783+00:00,ddos,allowed,93.5
89.45.81.71,2026-08-12T12:51:47.577852+00:00,sql_injection,allowed,91.2
45.82.110.252,2026-08-12T12:51:57.674935+00:00,sql_injection,rate_limited,99.0
194.42.180.161,2026-08-12T12:52:09.766758+00:00,sql_injection,rate_limited,99.0
185.102.111.176,2026-08-12T12:52:18.699593+00:00,malware,allowed,45.0
45.135.138.36,2026-08-12T12:52:28.115332+00:00,malware,allowed,54.0
194.161.196.61,2026-08-12T12:52:38.294220+00:00,ddos,allowed,93.5
146.141.144.194,2026-08-12T12:52:48.382902+00:00,port_scan,monitored,77.5
80.121.33.197,2026-08-12T12:52:57.473807+00:00,port_scan,allowed,99.0
185.133.42.137,2026-08-12T12:53:09.106590+00:00,ddos,allowed,93.5
80.168.235.232,2026-08-12T12:53:20.966037+00:00,malware,allowed,44.5
185.34.238.232,2026-08-12T12:53:30.875177+00:00,port_scan,allowed,99.0
45.135.84.170,2026-08-12T12:53:41.215461+00:00,bruteforce,allowed,99.0
222.145.191.132,2026-08-12T12:53:51.522631+00:00,sql_injection,rate_limited,99.0
89.22.252.142,2026-08-12T12:53:59.873758+00:00,sql_injection,allowed,97.5
194.203.26.43,2026-08-12T12:54:09.640194+00:00,ddos,allowed,99.0
103.69.158.103,2026-08-12T12:54:21.518512+00:00,malware,allowed,44.5
222.58.95.251,2026-08-12T12:54:30.856802+00:00,malware,allowed,99.0
91.171.227.125,2026-08-12T12:54:40.046722+00:00,ddos,allowed,99.0
91.95.160.180,2026-08-12T12:54:48.733648+00:00,sql_injection,allowed,99.0
198.195.155.242,2026-08-12T12:54:57.821177+00:00,ddos,allowed,93.5
45.210.216.125,2026-08-12T12:55:06.969794+00:00,port_scan,allowed,99.0
80.204.85.248,2026-08-12T12:55:17.221612+00:00,ddos,allowed,99.0
194.195.241.247,2026-08-12T12:55:27.275689+00:00,port_scan,allowed,99.0
194.246.136.131,2026-08-12T12:55:36.270210+00:00,port_scan,allowed,99.0
198.88.138.155,2026-08-12T12:55:44.709711+00:00,bruteforce,monitored,80.8
146.125.49.7,2026-08-12T12:55:56.628196+00:00,sql_injection,rate_limited,99.0
89.33.44.116,2026-08-12T12:56:05.070773+00:00,ddos,allowed,99.0
103.179.72.120,2026-08-12T12:56:14.799775+00:00,ddos,allowed,99.0
89.27.85.113,2026-08-12T12:56:26.259020+00:00,port_scan,allowed,99.0
103.109.223.35,2026-08-12T12:56:34.773891+00:00,bruteforce,monitored,80.8
146.54.26.170,2026-08-12T12:56:45.455842+00:00,port_scan,allowed,99.0
146.240.26.150,2026-08-12T12:56:56.075600+00:00,malware,allowed,99.0
80.154.85.174,2026-08-12T12:57:05.719203+00:00,ddos,allowed,99.0
185.156.15.204,2026-08-12T12:57:16.323340+00:00,ddos,allowed,99.0
80.240.110.79,2026-08-12T12:57:27.306152+00:00,ddos,allowed,99.0
91.145.107.31,2026-08-12T12:57:38.804268+00:00,sql_injection,allowed,90.8
198.113.19.111,2026-08-12T12:57:47.628641+00:00,ddos,allowed,99.0
222.239.25.171,2026-08-12T12:57:56.291510+00:00,sql_injection,rate_limited,99.0
80.2.185.123,2026-08-12T12:58:06.851785+00:00,port_scan,allowed,99.0
185.160.39.25,2026-08-12T12:58:17.004083+00:00,port_scan,allowed,99.0
146.129.193.77,2026-08-12T12:58:26.253325+00:00,port_scan,allowed,99.0
194.128.195.49,2026-08-12T12:58:38.057036+00:00,port_scan,allowed,99.0
103.28.240.242,2026-08-12T12:58:47.056083+00:00,port_scan,allowed,99.0
103.200.254.134,2026-08-12T12:58:57.669095+00:00,port_scan,allowed,99.0
185.13.210.74,2026-08-12T12:59:06.282490+00:00,ddos,allowed,93.5
194.126.136.113,2026-08-12T12:59:14.613598+00:00,malware,allowed,45.0
198.16.137.187,2026-08-12T12:59:24.144884+00:00,port_scan,allowed,99.0
103.92.75.76,2026-08-12T12:59:32.554967+00:00,port_scan,allowed,99.0
80.124.130.8,2026-08-12T12:59:44.511466+00:00,ddos,allowed,93.5
194.188.175.141,2026-08-12T12:59:54.789605+00:00,ddos,allowed,99.0
222.140.177.169,2026-08-12T13:00:05.501578+00:00,bruteforce,allowed,97.5
89.164.75.23,2026-08-12T13:00:17.435729+00:00,sql_injection,rate_limited,99.0
194.105.67.116,2026-08-12T13:00:29.475028+00:00,bruteforce,monitored,72.5
185.74.104.233,2026-08-12T13:00:40.646284+00:00,ddos,allowed,93.5
185.243.238.18,2026-08-12T13:00:50.143431+00:00,ddos,allowed,99.0
45.201.39.137,2026-08-12T13:00:58.690110+00:00,port_scan,monitored,80.8
91.117.15.149,2026-08-12T13:01:09.431180+00:00,sql_injection,rate_limited,99.0
45.126.114.184,2026-08-12T13:01:18.587705+00:00,malware,allowed,99.0
222.13.91.144,2026-08-12T13:01:28.792634+00:00,port_scan,monitored,73.2
80.52.203.32,2026-08-12T13:01:39.671060+00:00,malware,allowed,43.5
146.218.222.18,2026-08-12T13:01:51.488867+00:00,ddos,allowed,93.5
185.186.74.201,2026-08-12T13:02:02.999852+00:00,port_scan,allowed,99.0
198.124.221.210,2026-08-12T13:02:14.452856+00:00,sql_injection,allowed,98.0
45.211.118.135,2026-08-12T13:02:25.382157+00:00,bruteforce,allowed,99.0
80.50.28.67,2026-08-12T13:02:35.615523+00:00,port_scan,allowed,99.0
89.206.221.3,2026-08-12T13:02:44.025591+00:00,port_scan,allowed,99.0
45.84.100.48,2026-08-12T13:02:55.995881+00:00,port_scan,allowed,99.0
185.161.26.198,2026-08-12T13:03:05.938916+00:00,bruteforce,allowed,97.5
222.244.5.1,2026-08-12T13:03:18.003090+00:00,sql_injection,rate_limited,99.0
146.94.82.154,2026-08-12T13:03:29.487143+00:00,bruteforce,monitored,73.2
146.97.216.111,2026-08-12T13:03:37.919826+00:00,sql_injection,rate_limited,99.0
198.194.58.223,2026-08-12T13:03:46.847734+00:00,malware,allowed,45.0
198.1.111.153,2026-08-12T13:03:57.007865+00:00,ddos,allowed,93.5
194.38.156.143,2026-08-12T13:04:07.817715+00:00,port_scan,allowed,99.0
103.210.7.121,2026-08-12T13:04:17.656425+00:00,port_scan,allowed,99.0
185.215.51.87,2026-08-12T13:04:28.053265+00:00,port_scan,allowed,99.0
185.196.235.141,2026-08-12T13:04:37.997361+00:00,port_scan,allowed,99.0
185.99.150.47,2026-08-12T13:04:48.088794+00:00,port_scan,allowed,99.0
80.211.189.209,2026-08-12T13:04:59.111513+00:00,port_scan,allowed,99.0
222.81.7.232,2026-08-12T13:05:10.536106+00:00,ddos,allowed,99.0
103.177.188.27,2026-08-12T13:05:18.723217+00:00,port_scan,monitored,80.5
146.142.75.181,2026-08-12T13:05:27.495757+00:00,sql_injection,rate_limited,99.0
185.17.224.224,2026-08-12T13:05:39.208698+00:00,port_scan,allowed,99.0
198.91.169.134,2026-08-12T13:05:50.397515+00:00,port_scan,allowed,99.0
198.160.9.172,2026-08-12T13:06:02.462299+00:00,malware,allowed,99.0
89.205.21.112,2026-08-12T13:06:12.475102+00:00,port_scan,allowed,99.0
185.147.236.83,2026-08-12T13:06:23.601184+00:00,ddos,allowed,99.0
91.103.15.12,2026-08-12T13:06:31.762980+00:00,port_scan,allowed,99.0
89.113.110.231,2026-08-12T13:06:41.789788+00:00,port_scan,allowed,99.0
91.116.217.129,2026-08-12T13:06:51.665043+00:00,ddos,allowed,93.5
194.57.40.250,2026-08-12T13:07:00.789145+00:00,ddos,allowed,99.0
194.98.102.122,2026-08-12T13:07:11.576137+00:00,ddos,allowed,99.0
198.14.83.194,2026-08-12T13:07:21.660555+00:00,ddos,allowed,99.0
91.95.227.212,2026-08-12T13:07:31.123881+00:00,ddos,allowed,99.0
103.71.37.65,2026-08-12T13:07:42.752019+00:00,ddos,allowed,46.0
198.68.99.244,2026-08-12T13:07:51.018232+00:00,ddos,allowed,99.0
146.141.231.91,2026-08-12T13:08:01.071991+00:00,ddos,allowed,99.0
222.231.142.22,2026-08-12T13:08:11.379722+00:00,sql_injection,rate_limited,99.0
45.207.213.197,2026-08-12T13:08:19.901114+00:00,sql_injection,rate_limited,99.0
146.61.51.136,2026-08-12T13:08:29.489520+00:00,sql_injection,allowed,98.0
91.63.105.115,2026-08-12T13:08:40.545930+00:00,bruteforce,allowed,96.0
89.86.245.228,2026-08-12T13:08:51.708854+00:00,ddos,allowed,99.0
80.155.65.67,2026-08-12T13:08:59.844996+00:00,sql_injection,monitored,75.5
194.25.38.169,2026-08-12T13:09:11.845417+00:00,sql_injection,allowed,87.0
89.71.160.40,2026-08-12T13:09:21.854348+00:00,port_scan,allowed,99.0
103.102.32.243,2026-08-12T13:09:30.686807+00:00,ddos,allowed,93.5
91.19.162.165,2026-08-12T13:09:38.935421+00:00,sql_injection,allowed,97.2
45.218.146.145,2026-08-12T13:09:47.295124+00:00,sql_injection,rate_limited,99.0
198.143.163.197,2026-08-12T13:09:57.880651+00:00,port_scan,allowed,99.0
45.216.31.117,2026-08-12T13:10:07.968756+00:00,port_scan,allowed,99.0
103.253.208.68,2026-08-12T13:10:17.374491+00:00,port_scan,allowed,99.0
89.226.210.199,2026-08-12T13:10:27.557539+00:00,ddos,allowed,99.0
80.35.136.243,2026-08-12T13:10:37.329192+00:00,sql_injection,rate_limited,99.0
194.95.90.214,2026-08-12T13:10:48.920429+00:00,ddos,allowed,93.5
198.64.115.162,2026-08-12T13:11:00.083054+00:00,sql_injection,monitored,82.8
194.87.87.76,2026-08-12T13:11:08.608495+00:00,port_scan,monitored,80.8
80.28.69.71,2026-08-12T13:11:20.102467+00:00,sql_injection,monitored,82.8
198.115.37.241,2026-08-12T13:11:30.536008+00:00,sql_injection,rate_limited,99.0
146.208.148.15,2026-08-12T13:11:40.311799+00:00,port_scan,allowed,99.0
91.119.70.1,2026-08-12T13:11:49.930249+00:00,sql_injection,monitored,77.5
80.220.190.34,2026-08-12T13:11:58.214983+00:00,port_scan,monitored,83.2
103.9.129.97,2026-08-12T13:12:07.810470+00:00,port_scan,allowed,99.0
89.80.173.63,2026-08-12T13:12:17.535424+00:00,port_scan,allowed,99.0
222.230.220.2,2026-08-12T13:12:27.285357+00:00,ddos,allowed,93.5
146.16.38.28,2026-08-12T13:12:36.553987+00:00,ddos,allowed,93.5
45.118.51.65,2026-08-12T13:12:44.890019+00:00,sql_injection,monitored,77.5
194.151.157.149,2026-08-12T13:12:55.363795+00:00,malware,allowed,45.0
222.46.27.230,2026-08-12T13:13:07.210590+00:00,sql_injection,rate_limited,99.0
80.220.20.224,2026-08-12T13:13:17.940139+00:00,sql_injection,allowed,99.0
45.167.253.53,2026-08-12T13:13:29.785053+00:00,ddos,allowed,99.0
45.114.216.12,2026-08-12T13:13:38.623273+00:00,malware,allowed,44.5
222.135.248.8,2026-08-12T13:13:50.622176+00:00,malware,allowed,99.0
80.64.35.149,2026-08-12T13:14:00.370842+00:00,ddos,allowed,99.0
185.96.214.24,2026-08-12T13:14:10.054990+00:00,sql_injection,rate_limited,99.0
103.33.14.217,2026-08-12T13:14:18.698291+00:00,ddos,allowed,93.5
222.97.127.90,2026-08-12T13:14:28.468068+00:00,sql_injection,allowed,97.0
103.117.182.129,2026-08-12T13:14:40.262178+00:00,malware,allowed,99.0
194.2.34.148,2026-08-12T13:14:50.111886+00:00,sql_injection,monitored,82.8
222.218.90.82,2026-08-12T13:14:59.254722+00:00,ddos,allowed,99.0
222.71.95.108,2026-08-12T13:15:07.963815+00:00,ddos,allowed,99.0
222.95.200.156,2026-08-12T13:15:16.876350+00:00,malware,allowed,45.0
198.20.22.10,2026-08-12T13:15:28.634421+00:00,ddos,allowed,99.0
89.144.29.182,2026-08-12T13:15:38.376114+00:00,ddos,allowed,99.0
91.120.202.76,2026-08-12T13:15:47.578399+00:00,malware,allowed,99.0
146.58.230.143,2026-08-12T13:15:58.177927+00:00,port_scan,monitored,82.8
146.118.230.131,2026-08-12T13:16:08.476065+00:00,sql_injection,rate_limited,99.0
222.229.171.99,2026-08-12T13:16:20.412142+00:00,ddos,allowed,93.5
103.145.142.191,2026-08-12T13:16:29.391605+00:00,ddos,allowed,93.5
45.246.147.37,2026-08-12T13:16:38.062240+00:00,port_scan,allowed,99.0
185.198.16.10,2026-08-12T13:16:49.936865+00:00,sql_injection,allowed,86.0
103.79.226.64,2026-08-12T13:17:00.807401+00:00,ddos,allowed,93.5
185.151.69.108,2026-08-12T13:17:09.467484+00:00,bruteforce,monitored,73.2
89.109.127.125,2026-08-12T13:17:19.062496+00:00,ddos,allowed,99.0
45.116.177.183,2026-08-12T13:17:28.523128+00:00,sql_injection,rate_limited,99.0
103.190.213.7,2026-08-12T13:17:37.682600+00:00,port_scan,allowed,99.0
89.212.91.51,2026-08-12T13:17:46.067017+00:00,port_scan,allowed,99.0
89.245.99.82,2026-08-12T13:17:58.097031+00:00,ddos,allowed,99.0
80.90.115.44,2026-08-12T13:18:06.958606+00:00,ddos,allowed,99.0
194.68.62.112,2026-08-12T13:18:17.290969+00:00,port_scan,allowed,99.0
89.61.189.87,2026-08-12T13:18:29.330260+00:00,ddos,allowed,99.0
222.233.126.195,2026-08-12T13:18:40.221039+00:00,bruteforce,allowed,99.0
222.68.43.10,2026-08-12T13:18:50.565281+00:00,ddos,allowed,93.5
91.143.162.38,2026-08-12T13:19:01.509057+00:00,bruteforce,allowed,96.0
91.73.171.249,2026-08-12T13:19:13.582794+00:00,sql_injection,rate_limited,99.0
146.30.4.157,2026-08-12T13:19:24.282280+00:00,ddos,allowed,99.0
91.223.179.54,2026-08-12T13:19:34.978033+00:00,ddos,monitored,73.5
103.90.231.4,2026-08-12T13:19:43.984009+00:00,ddos,allowed,99.0
185.91.147.56,2026-08-12T13:19:54.609979+00:00,bruteforce,monitored,80.8
80.224.182.175,2026-08-12T13:20:04.812754+00:00,malware,allowed,99.0
194.41.235.193,2026-08-12T13:20:16.216263+00:00,port_scan,allowed,99.0
103.73.12.165,2026-08-12T13:20:25.349307+00:00,bruteforce,allowed,99.0
89.22.120.44,2026-08-12T13:20:33.603902+00:00,port_scan,monitored,80.8
103.179.91.247,2026-08-12T13:20:44.692893+00:00,ddos,allowed,93.5
89.169.67.126,2026-08-12T13:20:56.074818+00:00,malware,allowed,99.0
194.201.227.246,2026-08-12T13:21:06.167335+00:00,malware,allowed,99.0
91.199.238.116,2026-08-12T13:21:15.529403+00:00,ddos,allowed,99.0
80.225.46.52,2026-08-12T13:21:26.095086+00:00,bruteforce,allowed,99.0
45.7.36.155,2026-08-12T13:21:37.726744+00:00,ddos,allowed,93.5
198.148.237.10,2026-08-12T13:21:46.665413+00:00,sql_injection,rate_limited,99.0
185.15.135.154,2026-08-12T13:21:55.878986+00:00,ddos,allowed,93.5
194.25.143.51,2026-08-12T13:22:05.432475+00:00,sql_injection,rate_limited,89.6
146.55.89.254,2026-08-12T13:22:15.312116+00:00,port_scan,allowed,99.0
185.104.174.82,2026-08-12T13:22:24.675889+00:00,bruteforce,monitored,81.0
146.140.69.49,2026-08-12T13:22:33.894726+00:00,malware,allowed,44.5
80.73.252.52,2026-08-12T13:22:42.952959+00:00,port_scan,allowed,99.0
80.123.34.152,2026-08-12T13:22:51.311203+00:00,port_scan,allowed,99.0
222.184.132.159,2026-08-12T13:23:02.574614+00:00,malware,allowed,54.0
89.48.233.89,2026-08-12T13:23:12.731980+00:00,port_scan,allowed,99.0
185.139.57.153,2026-08-12T13:23:22.909964+00:00,sql_injection,rate_limited,99.0
80.46.254.98,2026-08-12T13:23:31.225321+00:00,ddos,allowed,99.0
146.19.53.87,2026-08-12T13:23:41.522044+00:00,port_scan,allowed,99.0
198.174.53.150,2026-08-12T13:23:53.518517+00:00,ddos,allowed,93.5
80.155.75.210,2026-08-12T13:24:04.361148+00:00,sql_injection,allowed,99.0
45.16.131.28,2026-08-12T13:24:12.618401+00:00,port_scan,allowed,99.0
91.237.166.71,2026-08-12T13:24:23.020038+00:00,port_scan,allowed,99.0
198.12.88.7,2026-08-12T13:24:34.425709+00:00,ddos,allowed,93.5
222.127.156.190,2026-08-12T13:24:45.068028+00:00,ddos,allowed,99.0
89.238.15.44,2026-08-12T13:24:56.939078+00:00,port_scan,allowed,99.0
198.137.73.83,2026-08-12T13:25:08.992113+00:00,ddos,allowed,99.0
146.247.182.241,2026-08-12T13:25:17.888127+00:00,ddos,allowed,99.0
80.49.121.32,2026-08-12T13:25:27.034880+00:00,malware,allowed,99.0
103.210.48.17,2026-08-12T13:25:36.176821+00:00,ddos,allowed,99.0
80.223.105.128,2026-08-12T13:25:47.082734+00:00,ddos,allowed,99.0
103.33.12.106,2026-08-12T13:25:59.059096+00:00,sql_injection,allowed,99.0
45.181.47.236,2026-08-12T13:26:10.410628+00:00,bruteforce,allowed,97.5
185.244.176.9,2026-08-12T13:26:19.293096+00:00,ddos,allowed,99.0
198.165.152.205,2026-08-12T13:26:30.418999+00:00,sql_injection,rate_limited,99.0
185.33.115.189,2026-08-12T13:26:41.105078+00:00,malware,allowed,99.0
45.15.219.37,2026-08-12T13:26:49.328025+00:00,ddos,allowed,99.0
194.70.51.143,2026-08-12T13:26:58.959398+00:00,ddos,allowed,99.0
103.195.73.174,2026-08-12T13:27:08.783587+00:00,sql_injection,allowed,99.0
222.123.133.88,2026-08-12T13:27:19.117787+00:00,malware,allowed,99.0
91.163.80.64,2026-08-12T13:27:30.026662+00:00,sql_injection,allowed,96.8
185.29.212.118,2026-08-12T13:27:40.944988+00:00,ddos,allowed,93.5
80.149.147.42,2026-08-12T13:27:49.466651+00:00,ddos,allowed,99.0
185.222.243.122,2026-08-12T13:28:00.893463+00:00,port_scan,allowed,99.0
146.62.95.127,2026-08-12T13:28:09.238676+00:00,port_scan,allowed,99.0
89.118.131.189,2026-08-12T13:28:18.068605+00:00,port_scan,allowed,99.0
103.176.248.2,2026-08-12T13:28:27.829611+00:00,port_scan,allowed,99.0
222.151.19.186,2026-08-12T13:28:37.958925+00:00,malware,allowed,99.0
198.184.75.250,2026-08-12T13:28:46.281066+00:00,port_scan,allowed,99.0
45.175.125.210,2026-08-12T13:28:56.331162+00:00,ddos,allowed,99.0
222.103.4.6,2026-08-12T13:29:04.975310+00:00,sql_injection,allowed,87.2
222.199.41.52,2026-08-12T13:29:13.882968+00:00,malware,allowed,99.0
194.116.24.246,2026-08-12T13:29:23.520680+00:00,ddos,allowed,99.0
198.249.98.147,2026-08-12T13:29:32.402648+00:00,ddos,allowed,99.0
194.65.159.170,2026-08-12T13:29:43.461988+00:00,ddos,allowed,99.0
80.74.224.196,2026-08-12T13:29:52.610313+00:00,ddos,allowed,99.0
185.119.194.93,2026-08-12T13:30:02.766090+00:00,sql_injection,rate_limited,82.9
198.39.204.206,2026-08-12T13:30:12.484317+00:00,port_scan,allowed,99.0
